VAARWATER;BENAM_COD;BENAMING;S57_ID;INBEDRIJF;Y_RD;X_RD;OBJ_SOORT;IALA_CAT;N_WGS_gms;E_WGS_gms;N_WGS_gm;E_WGS_gm;Obj_vorm_c;OBJ_VORM;Obj_kleur_c;OBJ_KLEUR;Kleurpatr_c;KLEURPATR;V_TT_c;TT_TOPTEK;TT_kleur_c;TT_KLEUR;TT_pat_c;TT_KLR_PAT;Sign_kar_c;SIGN_KAR;Sign_gr_c;SIGN_GROEP;SIGN_PERIO;RACON_CODE;Licht_kl_c;LICHT_KLR;OPGEHEVEN;X_WGS84;Y_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (AMELAND);VW-WA   -0139;WA 22;1141;01.01.2005; 602849,7543; 172999,7267;SK22 900;4;53.24.41.92;005.39.28.40;53.24.6987;005.39.4733;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,657889;53,411644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (AMELAND);VW-WA   -0140;PIPE-W;2323;15.11.2010; 607508,9810; 168780,1981;LK2600 MM.;4;53.27.13.08;005.35.40.70;53.27.2180;005.35.6783;2;stomp;6,2,6;Geel/zwart/geel;1;Horizontaal;10;2 Kegels, punten naar elkaar;2;Zwart;#;Niet toegewezen;4;Q (quick-flashing);(9);(9);15;#;1;Wit;#;5,594639;53,453633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (AMELAND);VW-WA   -0141;WA 22A;#;06.07.2011; 602174,7760; 173449,7622;SK22 900;4;53.24.20.03;005.39.52.62;53.24.3339;005.39.8770;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,664617;53,405564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (AMELAND);VW-WA   -0144;WA-WEST;#;01.01.2005; 604369,8030; 171639,8399;SK22 900;4;53.25.31.25;005.38.15.07;53.25.5208;005.38.2511;5;spar;6,2,6;Geel/zwart/geel;1;Horizontaal;10;2 Kegels, punten naar elkaar;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,637519;53,425347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0101;WG 15;#;01.01.2005; 609179,7196; 200149,8420;LK2600 MM.;2;53.28.00.86;006.04.01.37;53.28.0143;006.04.0229;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;6,067047;53,466906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0102;WG 16;#;01.01.2005; 609179,7728; 200409,7546;LK2600 MM.;2;53.28.00.78;006.04.15.46;53.28.0130;006.04.2577;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;6,070961;53,466883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0103;WK INGA;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;53.28.15.48;006.05.07.11;53.28.2580;006.05.1185;5;spar;6,2,6;Geel/zwart/geel;1;Horizontaal;10;2 Kegels, punten naar elkaar;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,085308;53,470967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0105;WG 9;#;01.01.2005; 612999,7851; 200619,7427;LK2600 MM.;2;53.30.04.27;006.04.28.82;53.30.0711;006.04.4804;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;4;Groen;#;6,074672;53,501186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0109;WG 8;1105;01.01.2005; 614629,8722; 199399,6123;LK2600 MM.;2;53.30.57.36;006.03.23.46;53.30.9560;006.03.3910;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;3;Rood;#;6,056517;53,515933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0110;WG 7;1005;01.01.2005; 614380,5451; 199320,1090;LK2600 MM.;2;53.30.49.32;006.03.19.02;53.30.8220;006.03.3170;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;3;LFl (long-flashing);#;Niet toegewezen;8;#;4;Groen;#;6,055283;53,513700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0114;KAI;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;53.30.59.92;006.04.07.62;53.30.9987;006.04.1270;5;spar;2,6;Zwart/geel;1;Horizontaal;13;2 Kegels, punten naar boven;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;6,068783;53,516644;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0115;WG 6;#;01.01.2005; 615049,3580; 199224,3393;SKV12 1200;2;53.31.10.98;006.03.14.16;53.31.1830;006.03.2360;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;3;Rood;#;6,053933;53,519717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0116;WG 5;#;01.01.2005; 615029,3750; 199069,7416;SKV11 1200;2;53.31.10.38;006.03.05.76;53.31.1730;006.03.0960;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;4;Groen;#;6,051600;53,519550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0117;WG 4;#;01.01.2005; 615550,2934; 199229,6414;LK2600 MM.;2;53.31.27.18;006.03.14.70;53.31.4530;006.03.2450;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;3;Rood;#;6,054083;53,524217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0118;WG 3;#;01.01.2005; 615499,9361; 199000,1679;LK2600 MM.;2;53.31.25.62;006.03.02.22;53.31.4270;006.03.0370;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;4;Groen;#;6,050617;53,523783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0119;WG;#;01.01.2005; 616998,8831; 198999,5922;L12 12,5M3;2;53.32.14.10;006.03.02.94;53.32.2350;006.03.0490;3;bol;3,1;Rood/wit;2;Vertikaal;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;N;1;Wit;#;6,050817;53,537250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0120;WG 10;#;01.01.2005; 613134,6676; 200949,8226;LK2600 MM.;2;53.30.08.53;006.04.46.80;53.30.1421;006.04.7800;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;3;Rood;#;6,079667;53,502369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0127;WG 1;#;01.01.2005; 615999,8934; 198899,3858;L10 10 M3;2;53.31.41.82;006.02.57.00;53.31.6970;006.02.9500;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;5;VQ (very quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;6,049167;53,528283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0128;WG 2;#;01.01.2005; 616049,9803; 199300,1690;LK2600 MM.;2;53.31.43.32;006.03.18.78;53.31.7220;006.03.3130;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;5;VQ (very quick-flashing);#;Niet toegewezen;#;#;3;Rood;#;6,055217;53,528700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0129;WG 14;#;01.01.2005; 610449,7634; 200699,7948;LK2600 MM.;2;53.28.41.77;006.04.31.84;53.28.6961;006.04.5307;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;3;Rood;#;6,075511;53,478269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0130;WG 13;#;01.01.2005; 610549,6830; 200439,7740;LK2600 MM.;2;53.28.45.08;006.04.17.80;53.28.7513;006.04.2966;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;4;Groen;#;6,071611;53,479189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0131;WG 11;#;01.01.2005; 611774,8474; 200909,8170;LK2600 MM.;2;53.29.24.56;006.04.43.92;53.29.4093;006.04.7320;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;6,078867;53,490156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0132;WG 12;#;01.01.2005; 611929,0993; 201379,6261;LK2600 MM.;2;53.29.29.40;006.05.09.48;53.29.4900;006.05.1580;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;3;Rood;#;6,085967;53,491500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0133;WG 17;#;01.01.2005; 607999,5859; 200079,6197;LK2600 MM.;2;53.27.22.71;006.03.56.96;53.27.3785;006.03.9494;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;4;Groen;#;6,065822;53,456308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0136;WG 18;#;01.01.2005; 607999,8362; 200399,8277;LK2600 MM.;2;53.27.22.62;006.04.14.32;53.27.3770;006.04.2386;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;2;Fl (flashing);#;Niet toegewezen;5;#;3;Rood;#;6,070644;53,456283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0137;WG 7A;#;01.01.2005; 613879,7555; 200199,8334;LK2600 MM.;2;53.30.32.86;006.04.06.50;53.30.5476;006.04.1083;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;6,068472;53,509128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (FRIESCHE ZEEGAT);VW-WF   -0138;WG 8A;#;01.01.2005; 614049,7553; 200499,7810;LK2600 MM.;2;53.30.38.26;006.04.22.86;53.30.6377;006.04.3810;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;6,073017;53,510628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0101;WG 1;#;01.01.2005; 0,0000; 0,0000;LK3000 MM.;2;51.37.59.90;003.26.13.93;51.37.9983;003.26.2322;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;4;Groen;#;3,437203;51,633306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0102;WG-R;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.38.10.68;003.28.49.21;51.38.1780;003.28.8202;5;spar;2,6;Zwart/geel;1;Horizontaal;13;2 Kegels, punten naar boven;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,480336;51,636300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0103;WG 3;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.38.32.16;003.30.06.56;51.38.5360;003.30.1093;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,501822;51,642267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0104;WG 2;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.38.24.26;003.26.12.52;51.38.4043;003.26.2087;5;spar;3;Rood;#;Niet toegewezen;5;Cilinder;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,436811;51,640072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0106;DAM W 13;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.38.50.42;003.41.23.69;51.38.8403;003.41.3948;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,689914;51,647339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0107;WG 5;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.39.00.04;003.31.25.34;51.39.0007;003.31.4223;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,523706;51,650011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0108;DAM W 15;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.39.04.95;003.41.20.20;51.39.0825;003.41.3367;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,688944;51,651375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0109;WG 6;#;01.01.2005; 0,0000; 0,0000;SK12 1200;3;51.39.08.99;003.30.40.40;51.39.1498;003.30.6733;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,511222;51,652497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0110;DAM W 17;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.39.18.26;003.41.22.82;51.39.3043;003.41.3803;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,689672;51,655072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0111;WG 7;#;01.01.2005; 0,0000; 0,0000;LK3000 MM.;2;51.39.24.15;003.32.40.32;51.39.4025;003.32.6720;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;3,544533;51,656708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0113;WG-GB;#;01.01.2005; 0,0000; 0,0000;SK12 1200;3;51.39.43.37;003.32.40.94;51.39.7228;003.32.6823;5;spar;6,2;Geel/zwart;1;Horizontaal;14;2 Kegels, punten naar beneden;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,544706;51,662047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0114;DAM W 19;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.39.41.46;003.41.38.15;51.39.6910;003.41.6358;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,693931;51,661517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0115;DAM W 21;#;01.01.2005; 0,0000; 0,0000;SK11 1200;3;51.39.57.02;003.42.01.96;51.39.9503;003.42.0327;5;spar;6;Geel;#;Niet toegewezen;7;Liggend kruis;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,700544;51,665839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WESTGAT (OOSTERSCHELDE);VW-WO   -0117;H-S;#;01.01.2005; 0,0000; 0,0000;SK12 1200;3;51.40.28.93;003.38.41.32;51.40.4822;003.38.6887;5;spar;6;Geel;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,644811;51,674703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST HOLLANDSCH DIEP;VW-WH   -0101;HD 3-NHG 6;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.42.18.99;004.24.32.84;51.42.3165;004.24.5473;3;bol;4,3;Groen/rood;1;Horizontaal;1;Kegel, punt naar boven;4;Groen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;4,409122;51,705275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST HOLLANDSCH DIEP;VW-WH   -0102;HD 7;#;01.01.2005; 0,0000; 0,0000;SK21 900;3;51.42.11.39;004.25.37.28;51.42.1898;004.25.6213;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;4,427022;51,703164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST HOLLANDSCH DIEP;VW-WH   -0103;PN 2-HD 9;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;51.42.06.00;004.26.00.00;51.42.1000;004.26.0000;3;bol;3,4;Rood/groen;1;Horizontaal;5;Cilinder;3;Rood;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;3;Rood;#;4,433333;51,701667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0101;WM 5;#;01.01.2005; 0,0000; 0,0000;SK21 900;4;53.17.34.35;005.13.24.41;53.17.5725;005.13.4068;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,223447;53,292875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0103;WM 3;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;53.17.27.46;005.12.16.96;53.17.4577;005.12.2827;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;2;#;4;Groen;#;5,204711;53,290961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0104;WM 2;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;53.17.53.64;005.12.16.29;53.17.8940;005.12.2715;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;5;VQ (very quick-flashing);#;Niet toegewezen;#;#;3;Rood;#;5,204525;53,298233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0105;WM 7;#;01.01.2005; 0,0000; 0,0000;SKV11 1200;2;53.17.53.84;005.14.32.91;53.17.8973;005.14.5485;5;spar;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;4;Groen;#;5,242475;53,298289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0106;WM 4;#;01.01.2005; 0,0000; 0,0000;SK22 900;3;53.18.01.18;005.13.09.19;53.18.0197;005.13.1532;5;spar;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;5,219219;53,300328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WEST MEEP;VW-WM   -0107;WM 6;#;01.01.2005; 0,0000; 0,0000;LK2600 MM.;2;53.18.06.43;005.14.08.57;53.18.1072;005.14.1428;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;4;Q (quick-flashing);#;Niet toegewezen;#;#;3;Rood;#;5,235714;53,301786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WIELINGEN;VW-W    -0103;W 3;#;01.01.2005; 0,0000; 0,0000;L12 12,5M3;3;51.23.58.44;003.21.29.54;51.23.9740;003.21.4923;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;4;Groen;#;3,358206;51,399567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WIELINGEN;VW-W    -0106;STEEN;#;01.01.2005; 0,0000; 0,0000;SK11 1200;4;51.24.12.29;003.27.57.24;51.24.2048;003.27.9540;5;spar;2,6;Zwart/geel;1;Horizontaal;13;2 Kegels, punten naar boven;2;Zwart;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;#;#;Niet toegewezen;#;3,465900;51,403414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WIELINGEN;VW-W    -0107;W 5;#;01.01.2005; 0,0000; 0,0000;L12 12,5M3;3;51.24.18.40;003.24.30.04;51.24.3067;003.24.5007;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;3,408344;51,405111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WIELINGEN;VW-W    -0109;W 2;#;01.01.2005; 0,0000; 0,0000;L12 12,5M3;3;51.24.42.91;003.21.33.56;51.24.7152;003.21.5593;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;8;#;3;Rood;#;3,359322;51,411919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
